RespondentId,Gender,Political_standpoint,Vote_for_party
25858935,M,(Gematigd) links,SP
25867351,M,(Gematigd) rechts,Wil ik niet zeggen
25854771,M,(Gematigd) links,PvdA
25851386,F,Midden,Wil ik niet zeggen
25849474,M,Midden,CDA
25856425,M,(Gematigd) rechts,CDA
25867353,M,(Gematigd) rechts,VVD
25837584,M,Midden,CDA
25834621,F,Midden,Weet ik (nog) niet
25843441,M,(Gematigd) links,PvdA
25831630,M,(Gematigd) rechts,SP
25834034,F,(Gematigd) rechts,VVD
25861384,M,(Gematigd) rechts,Weet ik (nog) niet
25864893,F,(Gematigd) links,GroenLinks
25855426,F,(Gematigd) rechts,Partij voor de Dieren
25845864,F,(Gematigd) links,Weet ik (nog) niet
25852194,M,Midden,Weet ik (nog) niet
25861745,M,(Gematigd) rechts,ChristenUnie
25838646,M,Midden,GroenLinks
25858693,M,(Gematigd) links,PvdA
25864128,M,Midden,50 Plus
25860648,F,(Gematigd) links,Weet ik (nog) niet
25867106,F,(Gematigd) links,GroenLinks
25863616,M,(Gematigd) links,GroenLinks
25854532,M,(Gematigd) rechts,SP
25839406,M,(Gematigd) rechts,CDA
25844360,M,(Gematigd) rechts,D66
25842202,F,(Gematigd) links,Partij voor de Dieren
25852881,M,(Gematigd) links,PvdA
25834415,F,Midden,PVV
25867059,M,(Gematigd) links,PvdA
25860740,M,(Gematigd) links,GroenLinks
25862611,M,Midden,VVD
25859226,M,Midden,CDA
25841039,M,Midden,ChristenUnie
25838897,M,(Gematigd) links,ChristenUnie
25852100,M,Midden,CDA
25850035,F,Midden,Partij voor de Dieren
25841806,F,Midden,Wil ik niet zeggen
25866879,M,Midden,VVD
25862232,F,Midden,SP
25842989,F,Midden,PvdA
25852132,M,(Gematigd) rechts,ChristenUnie
25844057,F,Midden,VVD
25862017,M,Midden,50 Plus
25842049,F,(Gematigd) links,SP
25862534,M,(Gematigd) links,PvdA
25855866,M,(Gematigd) links,GroenLinks
25862625,M,(Gematigd) rechts,Wil ik niet zeggen
25835387,M,Midden,CDA
25842673,M,Midden,CDA
25840832,M,(Gematigd) links,GroenLinks
25851845,F,(Gematigd) rechts,VVD
25865556,M,(Gematigd) links,GroenLinks
25850536,M,(Gematigd) links,Partij voor de Dieren
25856296,F,(Gematigd) links,PvdA
25864862,M,(Gematigd) links,PvdA
25834825,M,Extreemrechts,Forum voor Democratie
25867823,M,Midden,CDA
25832326,M,(Gematigd) links,PvdA
25849210,M,Midden,VVD
25852731,M,(Gematigd) links,GroenLinks
25863825,F,(Gematigd) links,GroenLinks
25860309,M,Midden,CDA
25841651,M,(Gematigd) links,GroenLinks
25834424,M,(Gematigd) links,ChristenUnie
25868219,M,(Gematigd) links,GroenLinks
25866508,M,(Gematigd) links,Weet ik (nog) niet
25839017,M,(Gematigd) links,PvdA
25865875,M,(Gematigd) links,Weet ik (nog) niet
25868914,M,(Gematigd) links,CDA
25842171,F,(Gematigd) links,GroenLinks
25867317,F,(Gematigd) links,SP
25860578,M,Midden,GroenLinks
25841963,M,Midden,VVD
25852861,M,(Gematigd) links,PvdA
25837298,M,(Gematigd) links,GroenLinks
25839593,F,(Gematigd) links,Partij voor de Dieren
25828834,M,(Gematigd) rechts,50 Plus
25867919,M,(Gematigd) rechts,VVD
25834688,M,(Gematigd) rechts,Forum voor Democratie
25839811,M,(Gematigd) links,PvdA
25836019,M,Extreemrechts,PVV
25844066,F,Midden,Blanco / ongeldig
25853684,M,(Gematigd) links,GroenLinks
25828602,M,Midden,Weet ik (nog) niet
25843612,M,(Gematigd) links,PvdA
25830240,M,Midden,ChristenUnie
25855491,M,Extreemlinks,Partij voor de Dieren
25850811,M,(Gematigd) links,SP
25831906,M,(Gematigd) rechts,Weet ik (nog) niet
25864686,F,(Gematigd) links,GroenLinks
25847011,M,(Gematigd) rechts,VVD
25846877,M,(Gematigd) links,GroenLinks
25834116,M,(Gematigd) rechts,Weet ik (nog) niet
25833794,M,Midden,Weet ik (nog) niet
25861598,M,Midden,VVD
25840328,M,Midden,Wil ik niet zeggen
25841741,M,(Gematigd) rechts,Forum voor Democratie
25829849,M,Midden,50 Plus
25864495,F,(Gematigd) links,50 Plus
25868857,M,Midden,Forum voor Democratie
25860738,M,Midden,Weet ik (nog) niet
25831457,M,Midden,Forum voor Democratie
25854418,F,(Gematigd) links,SP
25865240,F,(Gematigd) rechts,VVD
25849538,F,Midden,Weet ik (nog) niet
25855004,F,(Gematigd) links,Wil ik niet zeggen
25857134,M,Midden,PvdA
25861893,M,(Gematigd) rechts,PVV
25828735,M,(Gematigd) links,ChristenUnie
25863351,F,(Gematigd) links,GroenLinks
25840996,M,Midden,50 Plus
25832516,F,(Gematigd) links,GroenLinks
25841861,M,(Gematigd) links,D66
25851563,M,(Gematigd) rechts,VVD
25855714,M,Midden,Wil ik niet zeggen
25863471,M,(Gematigd) links,D66
25844505,F,(Gematigd) links,GroenLinks
25843307,M,(Gematigd) rechts,CDA
25832100,F,Midden,PvdA
25832407,M,(Gematigd) rechts,VVD
25851657,F,(Gematigd) links,SP
25835781,M,(Gematigd) rechts,Weet ik (nog) niet
25855839,M,Midden,D66
25859644,F,Midden,VVD
25833298,M,(Gematigd) rechts,Forum voor Democratie
25842406,M,Midden,50 Plus
25854401,M,(Gematigd) links,SP
25844575,M,Extreemlinks,SP
25852760,M,(Gematigd) links,GroenLinks
25834606,M,Midden,ChristenUnie
25858999,M,Midden,Wil ik niet zeggen
25837591,M,Midden,CDA
25836706,M,(Gematigd) links,PvdA
25831918,F,Midden,D66
25855990,F,(Gematigd) links,PvdA
25851347,F,(Gematigd) rechts,VVD
25829735,M,Midden,Forum voor Democratie
25840426,F,(Gematigd) rechts,Forum voor Democratie
25842336,M,Midden,CDA
25843481,M,(Gematigd) links,PvdA
25847553,M,(Gematigd) links,GroenLinks
25844674,F,(Gematigd) rechts,VVD
25867409,F,Midden,VVD
25838244,F,(Gematigd) rechts,CDA
25864335,M,(Gematigd) links,PvdA
25832376,M,(Gematigd) rechts,VVD
25842839,M,(Gematigd) links,PvdA
25854253,F,(Gematigd) links,PvdA
25867737,F,Midden,Wil ik niet zeggen
25835961,M,(Gematigd) links,PvdA
25848193,M,Midden,D66
25858188,F,Midden,D66
25838856,M,(Gematigd) links,GroenLinks
25844130,M,(Gematigd) links,GroenLinks
25838184,M,(Gematigd) rechts,Forum voor Democratie
25865252,M,(Gematigd) rechts,VVD
25855297,M,(Gematigd) links,GroenLinks
25829824,M,(Gematigd) rechts,CDA
25844285,M,(Gematigd) links,GroenLinks
25854400,M,(Gematigd) rechts,ChristenUnie
25866161,M,Midden,CDA
25851913,M,(Gematigd) rechts,VVD
25868704,M,(Gematigd) links,VVD
25844848,F,Midden,Wil ik niet zeggen
25860727,M,(Gematigd) links,PvdA
25850629,M,(Gematigd) rechts,50 Plus
25853156,F,Midden,GroenLinks
25838517,M,(Gematigd) rechts,Forum voor Democratie
25835230,F,Midden,Weet ik (nog) niet
25853560,M,Midden,D66
25855995,M,(Gematigd) links,SP
25846637,M,Midden,Weet ik (nog) niet
25834064,M,(Gematigd) links,GroenLinks
25868906,F,(Gematigd) links,SP
25860268,F,(Gematigd) links,GroenLinks
25829559,M,Midden,50 Plus
25857753,M,(Gematigd) links,Partij voor de Dieren
25844802,M,(Gematigd) links,GroenLinks
25831684,M,(Gematigd) links,D66
25830466,F,Midden,GroenLinks
25861568,F,(Gematigd) links,GroenLinks
25838324,F,Extreemrechts,PVV
25849467,M,Midden,Weet ik (nog) niet
25846639,M,Midden,Wil ik niet zeggen
25861007,M,(Gematigd) rechts,50 Plus
25848956,M,(Gematigd) links,PvdA
25845373,M,Midden,CDA
25831224,M,(Gematigd) links,SP
25840390,M,Midden,VVD
25867526,M,Midden,CDA
25865341,F,Midden,VVD
25861812,M,(Gematigd) links,Wil ik niet zeggen
25846207,F,Midden,50 Plus
25866421,M,Midden,VVD
25833897,F,(Gematigd) links,Partij voor de Dieren
25843019,M,Midden,Wil ik niet zeggen
25849763,M,Midden,VVD
25858885,M,(Gematigd) rechts,Forum voor Democratie
25860115,M,(Gematigd) links,PvdA
25849211,M,(Gematigd) rechts,Wil ik niet zeggen
25856073,M,Midden,50 Plus
25831741,M,Midden,Forum voor Democratie
25846594,F,(Gematigd) links,PvdA
25836318,M,Midden,CDA
25832782,F,(Gematigd) links,PvdA
25834856,M,(Gematigd) links,GroenLinks
25865261,M,(Gematigd) links,D66
25862074,F,Extreemlinks,Partij voor de Dieren
25841935,M,(Gematigd) links,PvdA
25833468,M,Midden,Weet ik (nog) niet
25833038,F,Midden,Weet ik (nog) niet
25833442,M,Midden,CDA
25848196,M,(Gematigd) links,D66
25840333,F,(Gematigd) links,ChristenUnie
25852550,M,(Gematigd) rechts,PVV
25854920,M,(Gematigd) links,50 Plus
25862321,M,(Gematigd) links,Weet ik (nog) niet
25829301,M,(Gematigd) links,PvdA
25828753,M,(Gematigd) links,Partij voor de Dieren
25862940,M,(Gematigd) links,Weet ik (nog) niet
25858828,M,(Gematigd) links,PvdA
25829161,M,Midden,VVD
25830494,M,(Gematigd) links,PvdA
25864510,M,(Gematigd) rechts,Weet ik (nog) niet
25834278,M,(Gematigd) links,GroenLinks
25843857,F,(Gematigd) links,GroenLinks
25862778,M,(Gematigd) links,GroenLinks
25830736,M,(Gematigd) links,SP
25833174,M,(Gematigd) links,GroenLinks
25841942,F,(Gematigd) links,PvdA
25848895,F,(Gematigd) rechts,Weet ik (nog) niet
25835177,M,(Gematigd) links,PvdA
25832196,M,(Gematigd) links,PvdA
25860003,F,Midden,Weet ik (nog) niet
25843037,M,(Gematigd) links,GroenLinks
25840555,M,(Gematigd) links,PvdA
25845627,M,(Gematigd) links,GroenLinks
25828879,M,Midden,VVD
25852214,M,(Gematigd) rechts,Wil ik niet zeggen
25837125,M,(Gematigd) links,PvdA
25848832,F,(Gematigd) links,PvdA
25846400,F,(Gematigd) links,SP
25866422,F,Midden,Weet ik (nog) niet
25844239,M,(Gematigd) rechts,VVD
25858641,M,Extreemlinks,SP
25860934,M,(Gematigd) links,SP
25840528,M,Midden,D66
25838895,F,(Gematigd) links,Weet ik (nog) niet
25851573,M,(Gematigd) links,PvdA
25858101,M,Midden,Weet ik (nog) niet
25834092,M,(Gematigd) links,GroenLinks
25844534,F,(Gematigd) links,D66
25865797,M,(Gematigd) links,PvdA
25832568,M,(Gematigd) links,SP
25834295,F,(Gematigd) links,GroenLinks
25856506,M,(Gematigd) links,GroenLinks
25830042,F,Midden,Forum voor Democratie
25849445,F,(Gematigd) links,SP
25829286,M,(Gematigd) links,PvdA
25853544,F,Midden,CDA
25837293,M,(Gematigd) links,PvdA
25859813,M,(Gematigd) rechts,CDA
25831176,M,(Gematigd) links,Weet ik (nog) niet
25838147,M,(Gematigd) links,50 Plus
25851908,M,(Gematigd) links,GroenLinks
25858460,F,Midden,GroenLinks
25842288,M,Extreemlinks,GroenLinks
25847245,F,Midden,VVD
25833281,F,(Gematigd) links,D66
25843354,M,(Gematigd) links,PvdA
25839286,M,Midden,ChristenUnie
25831962,M,Midden,PVV
25842794,M,Midden,VVD
25841002,F,(Gematigd) links,PvdA
25842185,M,Midden,VVD
25837803,F,(Gematigd) links,PvdA
25846380,F,Midden,Weet ik (nog) niet
25865210,M,(Gematigd) rechts,Forum voor Democratie
25846955,M,(Gematigd) links,PvdA
25857428,M,Midden,D66
25868233,M,(Gematigd) rechts,VVD
25834578,F,Midden,Forum voor Democratie
25848360,M,(Gematigd) links,GroenLinks
25862469,F,(Gematigd) links,Partij voor de Dieren
25839951,F,(Gematigd) rechts,Weet ik (nog) niet
25844273,M,(Gematigd) rechts,CDA
25847812,M,(Gematigd) links,PvdA
25839289,M,(Gematigd) links,50 Plus
25842576,M,(Gematigd) rechts,VVD
25842048,M,(Gematigd) links,VVD
25841613,F,Midden,50 Plus
25853530,M,(Gematigd) links,GroenLinks
25836324,F,Midden,D66
25864441,M,(Gematigd) links,PvdA
25860759,F,(Gematigd) links,GroenLinks
25835138,M,Midden,Partij voor de Dieren
25864054,M,(Gematigd) rechts,D66
25851593,M,(Gematigd) links,PvdA
25866706,M,Midden,"Andere partij, namelijk:"
25868312,M,Midden,Forum voor Democratie
25839257,M,Midden,CDA
25838975,M,(Gematigd) links,GroenLinks
25842895,M,(Gematigd) rechts,D66
25861676,M,(Gematigd) links,PvdA
25866539,M,(Gematigd) links,SP
25829410,M,(Gematigd) rechts,PVV
25850577,M,(Gematigd) links,SP
25833901,F,Midden,D66
25866007,M,Midden,Weet ik (nog) niet
25831031,M,(Gematigd) rechts,VVD
25835510,F,Midden,Weet ik (nog) niet
25846671,M,(Gematigd) links,SP
25859702,M,(Gematigd) rechts,Forum voor Democratie
25837064,F,(Gematigd) links,SP
25842053,M,(Gematigd) rechts,Forum voor Democratie
25837575,M,(Gematigd) links,PvdA
25855964,M,Extreemlinks,Weet ik (nog) niet
25861667,M,(Gematigd) rechts,VVD
25844845,F,(Gematigd) links,GroenLinks
25850158,M,Midden,Ik zou niet gaan stemmen
25845861,M,(Gematigd) links,GroenLinks
25854073,F,(Gematigd) rechts,VVD
25847240,M,Midden,Wil ik niet zeggen
25853305,M,(Gematigd) rechts,VVD
25844996,M,Midden,D66
25848805,M,(Gematigd) links,ChristenUnie
25830674,M,(Gematigd) links,Wil ik niet zeggen
25861990,F,(Gematigd) rechts,CDA
25838934,F,Midden,50 Plus
25833208,M,(Gematigd) links,PvdA
25858276,F,Midden,D66
25834875,M,(Gematigd) links,Weet ik (nog) niet
25849010,M,Midden,50 Plus
25842321,F,Extreemrechts,CDA
25867327,M,Midden,50 Plus
25835430,M,(Gematigd) links,D66
25841256,M,Midden,50 Plus
25857137,F,Midden,ChristenUnie
25830169,F,(Gematigd) links,GroenLinks
25863678,F,(Gematigd) rechts,ChristenUnie
25860344,F,Midden,Weet ik (nog) niet
25832870,M,Midden,VVD
25831386,M,(Gematigd) links,GroenLinks
25866710,M,(Gematigd) rechts,SGP
25855630,M,(Gematigd) rechts,ChristenUnie
25856140,M,Midden,PvdA
25868659,F,(Gematigd) links,PvdA
25857907,M,Midden,Weet ik (nog) niet
25868380,M,Midden,CDA
25838451,M,Midden,GroenLinks
25853408,M,Midden,Weet ik (nog) niet
25841024,M,(Gematigd) links,PvdA
25838443,M,(Gematigd) links,GroenLinks
25832421,F,(Gematigd) links,PvdA
25837446,F,Midden,Weet ik (nog) niet
25839816,F,Midden,Partij voor de Dieren
25853004,M,(Gematigd) links,GroenLinks
25855384,M,(Gematigd) links,GroenLinks
25837220,M,(Gematigd) links,GroenLinks
25831259,M,(Gematigd) links,PvdA
25868218,F,Midden,PVV
25843006,M,(Gematigd) rechts,VVD
25859402,F,Midden,Wil ik niet zeggen
25850187,F,Midden,D66
25863442,M,Midden,CDA
25862602,M,(Gematigd) rechts,VVD
25848745,F,Midden,Wil ik niet zeggen
25845852,M,(Gematigd) links,Weet ik (nog) niet
25828571,F,Midden,Weet ik (nog) niet
25856822,M,(Gematigd) links,GroenLinks
25862278,M,(Gematigd) rechts,CDA
25862510,M,(Gematigd) links,GroenLinks
25848005,M,(Gematigd) links,GroenLinks
25862898,M,(Gematigd) links,ChristenUnie
25846725,M,(Gematigd) links,PvdA
25857193,M,(Gematigd) links,GroenLinks
25837884,M,(Gematigd) links,PvdA
25848393,F,Midden,Wil ik niet zeggen
25841112,F,(Gematigd) links,PvdA
25836591,M,(Gematigd) links,SP
25865028,M,Midden,Weet ik (nog) niet
25829594,F,Midden,Wil ik niet zeggen
25839411,M,(Gematigd) rechts,Weet ik (nog) niet
25852522,F,Midden,Weet ik (nog) niet
25858374,M,Midden,Weet ik (nog) niet
25844330,M,(Gematigd) links,GroenLinks
25865398,M,Midden,D66
25859028,M,(Gematigd) links,Partij voor de Dieren
25836008,M,(Gematigd) links,PvdA
25841530,M,(Gematigd) links,PvdA
25860986,F,(Gematigd) links,Partij voor de Dieren
25849777,F,Midden,Weet ik (nog) niet
25865989,M,Midden,VVD
25838206,M,(Gematigd) rechts,50 Plus
25833303,F,(Gematigd) links,PvdA
25840738,M,(Gematigd) links,GroenLinks
25854065,F,(Gematigd) rechts,VVD
25846855,M,(Gematigd) links,SP
25851043,F,(Gematigd) links,ChristenUnie
25852323,F,(Gematigd) links,PvdA
25842301,M,(Gematigd) links,D66
25866865,M,(Gematigd) links,GroenLinks
25841666,M,(Gematigd) links,PvdA
25839922,M,(Gematigd) links,PvdA
25833987,M,Midden,50 Plus
25863659,M,Midden,Wil ik niet zeggen
25842298,M,Extreemlinks,SP
25859857,M,(Gematigd) rechts,Forum voor Democratie
25858537,M,Midden,D66
25860647,F,Midden,CDA
25832861,F,Midden,CDA
25837077,M,(Gematigd) rechts,CDA
25868082,M,(Gematigd) links,GroenLinks
25854592,M,(Gematigd) links,50 Plus
25866320,F,(Gematigd) links,PvdA
25840932,M,Midden,VVD
25864218,M,(Gematigd) links,PvdA
25842101,F,(Gematigd) links,Partij voor de Dieren
25866521,F,Midden,CDA
25830519,M,(Gematigd) links,GroenLinks
25861556,M,(Gematigd) links,PvdA
25865285,M,(Gematigd) links,PvdA
25830104,M,(Gematigd) rechts,VVD
25839005,M,(Gematigd) links,PvdA
25849376,M,(Gematigd) links,SP
25831979,M,Midden,Weet ik (nog) niet
25836274,F,(Gematigd) links,PvdA
25847578,M,(Gematigd) rechts,VVD
25868539,M,Midden,ChristenUnie
25839092,M,(Gematigd) links,D66
25850893,F,(Gematigd) links,SP
25834807,F,(Gematigd) rechts,Forum voor Democratie
25859712,F,Midden,Wil ik niet zeggen
25852929,M,(Gematigd) rechts,Forum voor Democratie
25850852,F,Midden,Weet ik (nog) niet
25830215,M,(Gematigd) links,D66
25830041,F,(Gematigd) rechts,VVD
25830604,M,Midden,D66
25868804,M,Midden,PvdA
25831157,M,Midden,Wil ik niet zeggen
25867252,M,(Gematigd) links,PvdA
25833235,M,(Gematigd) rechts,VVD
25850667,M,(Gematigd) rechts,VVD
25834815,M,Midden,PvdA
25850559,M,(Gematigd) links,Weet ik (nog) niet
25840537,M,Midden,Weet ik (nog) niet
25834526,M,Extreemlinks,Forum voor Democratie
25831509,M,(Gematigd) links,PvdA
25834317,M,Midden,Weet ik (nog) niet
25848901,M,(Gematigd) rechts,Forum voor Democratie
25837756,M,(Gematigd) links,GroenLinks
25846073,M,(Gematigd) links,PvdA
25860922,M,Midden,Weet ik (nog) niet
25834377,F,(Gematigd) links,ChristenUnie
25837550,F,Midden,GroenLinks
25850189,M,(Gematigd) rechts,Forum voor Democratie
25843820,F,(Gematigd) rechts,Wil ik niet zeggen
25858539,M,(Gematigd) rechts,Wil ik niet zeggen
25857416,M,Midden,ChristenUnie
25829289,M,Midden,D66
25847164,M,(Gematigd) rechts,VVD
25866186,F,(Gematigd) links,D66
25833547,M,(Gematigd) links,PvdA
25848457,M,(Gematigd) links,PvdA
25852893,F,(Gematigd) links,Weet ik (nog) niet
25857669,M,Midden,D66
25841258,M,Midden,50 Plus
25847122,M,(Gematigd) rechts,VVD
25829069,M,Midden,Weet ik (nog) niet
25834696,F,Midden,Weet ik (nog) niet
25829906,M,(Gematigd) links,PvdA
25860260,M,(Gematigd) links,Weet ik (nog) niet
25859436,M,Midden,Weet ik (nog) niet
25831469,M,(Gematigd) links,PvdA
25831448,F,(Gematigd) links,PvdA
25860969,M,(Gematigd) links,PvdA
25832751,F,(Gematigd) links,D66
25858617,M,(Gematigd) rechts,Wil ik niet zeggen
25860143,M,Midden,ChristenUnie
25866756,M,(Gematigd) links,Partij voor de Dieren
25838824,M,Midden,D66
25844957,M,Midden,PVV
25830476,F,(Gematigd) links,GroenLinks
25853288,M,Midden,CDA
25836985,M,Midden,VVD
25845162,M,(Gematigd) links,GroenLinks
25831820,M,(Gematigd) links,Wil ik niet zeggen
25835480,M,(Gematigd) rechts,Forum voor Democratie
25866220,F,(Gematigd) links,GroenLinks
25862129,F,Midden,ChristenUnie
25835150,M,(Gematigd) links,PvdA
25836229,M,(Gematigd) rechts,ChristenUnie
25853153,M,Midden,CDA
25847789,M,(Gematigd) links,GroenLinks
25845128,M,Midden,CDA
25867776,M,(Gematigd) links,GroenLinks
25839913,M,(Gematigd) links,ChristenUnie
25851654,M,(Gematigd) rechts,VVD
25853532,M,(Gematigd) links,PvdA
25841319,M,(Gematigd) links,PvdA
25860099,M,(Gematigd) links,PvdA
25842738,M,(Gematigd) rechts,Weet ik (nog) niet
25849385,M,(Gematigd) links,PvdA
25838446,F,Midden,Wil ik niet zeggen
25835402,M,(Gematigd) rechts,VVD
25867041,F,(Gematigd) links,D66
25849229,M,(Gematigd) rechts,Wil ik niet zeggen
25855118,F,(Gematigd) links,Wil ik niet zeggen
25849068,F,(Gematigd) rechts,CDA
25836289,M,(Gematigd) links,GroenLinks
25846078,M,(Gematigd) links,Partij voor de Dieren
25861774,M,(Gematigd) links,D66
25862788,M,(Gematigd) links,GroenLinks
25849453,M,Midden,Wil ik niet zeggen
25848621,F,Midden,CDA
25838014,M,(Gematigd) links,GroenLinks
25862102,M,(Gematigd) links,GroenLinks
25852324,F,(Gematigd) links,PvdA
25857733,F,Midden,GroenLinks
25840089,M,(Gematigd) links,GroenLinks
25833834,M,(Gematigd) links,GroenLinks
25849196,F,(Gematigd) rechts,ChristenUnie
25847723,F,(Gematigd) links,PvdA
25845761,M,(Gematigd) rechts,VVD
25840021,M,Midden,Weet ik (nog) niet
25850686,F,Midden,Weet ik (nog) niet
25857585,M,(Gematigd) rechts,Forum voor Democratie
25864397,F,Midden,CDA
25843589,M,Midden,GroenLinks
25837684,M,Midden,ChristenUnie
25834138,M,(Gematigd) links,Partij voor de Dieren
25850164,M,Midden,PvdA
25830462,M,(Gematigd) links,PvdA
25839696,M,(Gematigd) links,D66
25835935,M,(Gematigd) links,GroenLinks
25836273,F,(Gematigd) links,D66
25848522,M,(Gematigd) rechts,ChristenUnie
25837790,M,(Gematigd) rechts,VVD
25848753,F,Midden,Weet ik (nog) niet
25854721,M,(Gematigd) links,ChristenUnie
25844779,M,Midden,CDA
25842659,M,(Gematigd) links,Weet ik (nog) niet
25838971,F,(Gematigd) links,GroenLinks
25837796,M,Midden,VVD
25865296,M,(Gematigd) rechts,PVV
25861503,F,(Gematigd) links,GroenLinks
25832666,F,(Gematigd) links,PvdA
25841175,M,Midden,VVD
25857903,F,(Gematigd) links,PvdA
25846873,F,Midden,CDA
25848446,F,(Gematigd) links,PvdA
25847375,M,(Gematigd) links,GroenLinks
25850341,F,(Gematigd) links,Weet ik (nog) niet
25864056,M,(Gematigd) links,PvdA
25836815,M,(Gematigd) links,Weet ik (nog) niet
25843216,M,Midden,CDA
25863994,F,(Gematigd) links,D66
25833602,M,Midden,CDA
25839495,F,Midden,ChristenUnie
25861157,M,Midden,CDA
25839298,M,Midden,ChristenUnie
25832169,M,Midden,Wil ik niet zeggen
25848845,F,(Gematigd) links,PvdA
25863559,M,(Gematigd) links,PvdA
25866564,M,Midden,Wil ik niet zeggen
25866290,M,(Gematigd) rechts,Forum voor Democratie
25860824,F,(Gematigd) links,SP
25846114,F,(Gematigd) links,SP
25867147,M,(Gematigd) rechts,Weet ik (nog) niet
25839337,M,(Gematigd) links,GroenLinks
25858771,M,(Gematigd) rechts,CDA
25848721,F,Midden,Forum voor Democratie
25840070,F,Midden,ChristenUnie
25864230,M,(Gematigd) links,ChristenUnie
25830588,F,Midden,"Andere partij, namelijk:"
